0.010000	0.010000
0.020000	0.020000
0.030000	0.030000
0.040000	0.039999
0.050000	0.049998
0.060000	0.059996
0.070000	0.069992
0.080000	0.079986
0.090000	0.089978
0.100000	0.099966
0.110000	0.109950
0.120000	0.119930
0.130000	0.129903
0.140000	0.139870
0.150000	0.149829
0.160000	0.159780
0.170000	0.169720
0.180000	0.179648
0.190000	0.189564
0.200000	0.199466
0.210000	0.209353
0.220000	0.219222
0.230000	0.229073
0.240000	0.238903
0.250000	0.248711
0.260000	0.258495
0.270000	0.268253
0.280000	0.277984
0.290000	0.287685
0.300000	0.297355
0.310000	0.306991
0.320000	0.316591
0.330000	0.326153
0.340000	0.335675
0.350000	0.345154
0.360000	0.354588
0.370000	0.363975
0.380000	0.373312
0.390000	0.382597
0.400000	0.391827
0.410000	0.401000
0.420000	0.410113
0.430000	0.419163
0.440000	0.428147
0.450000	0.437064
0.460000	0.445910
0.470000	0.454682
0.480000	0.463378
0.490000	0.471995
0.500000	0.480529
0.510000	0.488978
0.520000	0.497339
0.530000	0.505609
0.540000	0.513785
0.550000	0.521864
0.560000	0.529842
0.570000	0.537718
0.580000	0.545488
0.590000	0.553148
0.600000	0.560696
0.610000	0.568128
0.620000	0.575443
0.630000	0.582635
0.640000	0.589703
0.650000	0.596644
0.660000	0.603453
0.670000	0.610129
0.680000	0.616668
0.690000	0.623067
0.700000	0.629322
0.710000	0.635432
0.720000	0.641393
0.730000	0.647202
0.740000	0.652856
0.750000	0.658352
0.760000	0.663687
0.770000	0.668859
0.780000	0.673864
0.790000	0.678700
0.800000	0.683363
0.810000	0.687852
0.820000	0.692164
0.830000	0.696295
0.839999	0.700244
0.849999	0.704008
0.859999	0.707584
0.869999	0.710970
0.879999	0.714163
0.889999	0.717162
0.899999	0.719963
0.909999	0.722566
0.919999	0.724967
0.929999	0.727165
0.939999	0.729157
0.949999	0.730943
0.959999	0.732519
0.969999	0.733885
0.979999	0.735039
0.989999	0.735979
0.999999	0.736703
1.009999	0.737211
1.019999	0.737500
1.029999	0.737571
1.039999	0.737421
1.049999	0.737050
1.059999	0.736457
1.069999	0.735642
1.079999	0.734602
1.089999	0.733338
1.099999	0.731850
1.109999	0.730137
