0.000000	0.282095
0.100000	0.284911
0.200000	0.293304
0.300000	0.307109
0.400000	0.326064
0.500000	0.349820
0.600000	0.377966
0.700000	0.410050
0.800000	0.445589
0.900000	0.484100
1.000000	0.525123
1.100000	0.568235
1.200000	0.613032
1.300000	0.659153
1.400000	0.706338
1.500000	0.754323
1.600000	0.802877
1.700000	0.851907
1.800000	0.901223
1.900000	0.950788
2.000000	1.000483
2.100000	1.050308
2.200000	1.100173
2.300000	1.150118
2.400000	1.200049
2.500000	1.250055
2.600000	1.299992
2.700000	1.349998
2.799999	1.400028
2.899999	1.450014
2.999999	1.499979
3.099999	1.549988
3.199999	1.600033
3.299999	1.650014
3.399999	1.700019
3.499999	1.749973
3.599999	1.799990
3.699999	1.850025
3.799999	1.900005
3.899998	1.950054
3.999998	1.999135
4.099998	2.050483
4.199998	2.097127
4.299998	2.151350
4.399998	2.207886
4.499998	2.242087
4.599998	2.252081
4.699998	2.553163
4.799998	1.957488
4.899998	2.188355
4.999998	0.467633
5.099998	5.872890
